Pepi Bath,Education,Pepi Play,,4.4,464,19,"10,000",1.99
My Little Pony: Power Ponies,Education,PlayDate Digital Inc.,,3.0,60,20,"5,000",2.99
"CSK for NPPF, NIE and IPLDP",Education,ADV Systems Ltd,,2.3,3,3.2,100,6.99
Writing Wizard Premium - Handwriting,Education,L'Escapadou,Offers in-app purchases,4.1,89,33,"5,000",4.49
Learn and play. Korean +,Education,DOMOsoft,,3.6,7,26,100,2.49
Kids Preschool Learning Pro,Education,GunjanApps Studios,,3.8,12,14,500,0.99
Formulario Matematica,Education,Damiani Programmer,,4.8,5,7.8,100,1.49
Kids Alphabet Aquarium School,Education,"22LEARN, LLC",Contains Ads,4.5,309,50,"10,000",1.99
Preschool and Kindergarten Learning Games (SE),Education,RosiMosi LLC,,3.9,28,38,"1,000",3.99
Star Chart Infinite,Education,Escapist Games Limited,,4.3,"2,216",52,"10,000",4.99
Kids Animal Train - First Word,Education,"22LEARN, LLC",Contains Ads,4.2,194,26,"10,000",1.99
Dr. Panda Hospital,Education,Dr. Panda,,4.4,"1,090",45,"50,000",2.99
Monkey Word School Adventure,Education,THUP Games,,4.4,265,,"10,000",1.99
DragonBox Elements,Education,WeWantToKnow AS,,4.6,345,17,"10,000",4.99
Arloon Solar System,Education,Arloon,,4.1,64,50,500,2.99
