Preschool Learning Games Kids▫,Education,"22LEARN, LLC",,3.8,"2,170",33,"500,000",
LinkedIn Learning: Online Courses to Learn Skills,Education,LinkedIn,,4.6,"7,926",18,"1,000,000",
PBS KIDS Video,Education,PBS KIDS,,4.2,"36,201",,"5,000,000",
ABCD for Kids - Cartoon Pack,Education,CodeRays Technologies,Contains Ads·Offers in-app purchases,4.4,"2,112",16,"500,000",
"Basic Engineering Dictionary : Equations, Formulas",Education,Edutainment Ventures- Making Games People Play,Contains Ads·Offers in-app purchases,4.2,"4,292",10,"100,000",
Endless Reader,Education,Originator Inc.,Offers in-app purchases,4.3,"4,641",42,"500,000",
Solar System Scope,Education,"INOVE, s.r.o.",Contains Ads·Offers in-app purchases,4.5,"37,626",96,"1,000,000",
Kids Songs,Education,Softfear Mobile,Contains Ads,3.8,"3,332",5.0,"500,000",
Edmodo,Education,"Edmodo, Inc",Contains Ads,4.1,"199,948",18,"10,000,000",
Yeshodeep Education,Education,I Am First,,,,5.2,1,
Learn Chinese - HelloChinese,Education,HelloChinese - Learn Chinese Mandarin,Offers in-app purchases,4.9,"150,687",19,"1,000,000",
General Knowledge Quiz App: Learn and Practice,Education,Nithra,Contains Ads,4.5,"22,985",8.0,"1,000,000",
C++ Programming,Education,Akshay Bhange,Contains Ads,4.3,"11,887",1.8,"1,000,000",
Learn Arabic - Language Learning App,Education,Quran Reading,Contains Ads·Offers in-app purchases,4.4,"5,693",28,"500,000",
Learn Spanish - Español,Education,Wlingua,,4.7,"32,282",3.2,"1,000,000",
"Nursery Rhymes, Kids Games, ABC Phonics, Preschool",Education,IDZ Digital Private Limited,Offers in-app purchases,4.2,"31,671",68,"1,000,000",
Animal Sounds,Education,Papumba,Offers in-app purchases,4.4,"37,762",67,"1,000,000",
BrainPOP Featured Movie,Education,BrainPOP,Offers in-app purchases,3.8,"15,704",,"1,000,000",
Learn C++,Education,SoloLearn,,4.6,"73,381",5.3,"1,000,000",
ExamFear,Education,ExamFear Education,,4.7,"9,062",3.2,"100,000",
Kids Toy Phone Learning Games,Education,"22LEARN, LLC",Contains Ads,3.8,"7,429",31,"1,000,000",
All Math Formula,Education,Tech-tweets,Contains Ads,4.2,"13,912",9.5,"1,000,000",
"Yousician - Learn Guitar, Piano, Bass & Ukulele",Education,Yousician Ltd.,Offers in-app purchases,4.5,"220,335",57,"10,000,000",
Biology,Education,Mobotechnology,Contains Ads,4.1,"3,594",5.4,"100,000",
Nursery Rhymes Free App | Nursery Rhymes Videos,Education,Canisrigel Research Labs,Contains Ads,4.2,"7,671",24,"1,000,000",
C Programming,Education,Akshay Bhange,Contains Ads,4.3,"22,216",1.8,"1,000,000",
